loan_id,age,income,employment_status,loan_amount,interest_rate,loan_term,credit_score,past_due_payments,on_time_payments,collateral,loan_type,default
376,40,40930,Unemployed,44752,15.21,48,498,3,46,Vehicle,Home,1
377,39,65147,Employed,14330,7.91,60,634,7,42,Property,Business,0
378,47,26081,Employed,21604,12.52,12,361,7,18,Property,Personal,1
379,28,94460,Employed,46213,17.58,24,338,9,22,Vehicle,Auto,0
380,48,146792,Self-Employed,33885,7.42,12,686,7,45,Property,Home,0
381,54,24013,Employed,19633,6.9,12,712,7,34,Vehicle,Business,0
382,42,96716,Unemployed,31839,15.98,12,705,3,6,Vehicle,Personal,1
383,38,147065,Employed,22307,8.72,12,759,4,7,Property,Personal,0
384,55,44871,Employed,43527,6.73,24,550,6,38,Vehicle,Personal,0
385,44,65476,Employed,19438,5.33,24,480,2,25,Vehicle,Auto,0
386,50,98046,Employed,41729,7.27,60,728,4,48,Property,Personal,0
387,52,83722,Unemployed,30666,6.97,12,343,4,48,None,Personal,1
388,39,144678,Self-Employed,37675,17.83,12,659,0,30,None,Auto,0
389,46,80569,Employed,18114,5.37,60,536,0,19,None,Personal,0
390,28,103599,Unemployed,5019,17.35,60,809,2,38,None,Auto,0
391,41,147771,Unemployed,49143,5.87,36,658,0,14,Vehicle,Personal,0
392,33,29044,Employed,12092,10.19,36,640,2,9,Vehicle,Personal,0
393,61,99382,Employed,3913,16.23,24,649,6,42,Property,Business,0
394,46,117055,Employed,23908,12.57,60,518,4,36,Property,Home,1
395,31,130445,Employed,20893,12.57,36,394,8,24,Property,Business,0
396,38,44710,Unemployed,34294,13.08,36,571,9,31,Vehicle,Personal,0
397,62,23653,Employed,10402,9.98,60,642,0,6,Vehicle,Auto,1
398,60,97436,Unemployed,47046,7.53,24,736,1,39,Property,Home,0
399,43,98828,Employed,11080,5.58,36,630,2,10,Property,Auto,0
400,27,48873,Employed,23212,5.41,60,394,2,12,Vehicle,Auto,1
401,22,136529,Self-Employed,19545,15.16,48,449,0,38,None,Business,0
402,51,64319,Employed,4082,13.76,60,376,3,43,None,Personal,0
403,31,60542,Unemployed,35838,10.72,60,770,0,49,Vehicle,Personal,0
404,34,30333,Unemployed,45991,17.77,12,540,6,48,Vehicle,Auto,1
405,57,69752,Self-Employed,1650,10.42,24,468,9,47,None,Auto,1
406,40,100694,Self-Employed,34065,16.3,36,615,0,23,None,Personal,0
407,27,88384,Employed,18697,8.44,60,451,0,34,Vehicle,Home,0
408,54,107209,Unemployed,48976,7.24,36,362,4,9,Vehicle,Home,0
409,48,125972,Employed,30396,9.93,36,608,6,37,Property,Home,1
410,45,142813,Unemployed,42588,9.73,12,743,2,9,None,Auto,0
411,53,73334,Unemployed,15536,11.36,12,696,2,40,Property,Home,0
412,47,91264,Employed,2072,10.57,36,794,2,14,Vehicle,Auto,0
413,34,66531,Self-Employed,12138,11.58,48,779,6,25,None,Business,0
414,46,92889,Unemployed,40885,11.57,12,847,7,37,Property,Business,0
415,29,120792,Employed,38689,7.71,36,699,5,39,Vehicle,Business,0
416,43,118996,Self-Employed,3776,7.16,36,315,4,9,Vehicle,Home,1
417,23,60368,Self-Employed,1660,5.19,36,613,8,24,Vehicle,Auto,1
418,43,24126,Unemployed,32583,6.89,12,617,2,46,None,Personal,1
419,25,77814,Employed,47311,15.2,60,815,1,10,None,Home,1
420,62,138699,Self-Employed,16340,11.03,12,730,9,41,None,Business,0
421,61,32273,Self-Employed,36177,11.45,60,560,6,8,Property,Personal,1
422,33,55618,Unemployed,18844,5.93,48,494,8,36,Property,Home,1
423,47,84874,Unemployed,38758,17.77,24,385,7,26,None,Auto,1
424,47,47722,Unemployed,44557,10.76,12,665,1,42,Property,Home,0
425,25,95735,Unemployed,45471,6.38,60,796,9,15,None,Business,0
426,46,32479,Unemployed,4353,16.78,60,652,8,30,Property,Business,1
427,29,21404,Self-Employed,34354,14.24,24,388,6,5,Vehicle,Home,1
428,46,89952,Employed,12851,11.92,60,840,8,27,None,Personal,0
429,43,24330,Employed,2344,15.69,48,707,7,36,Property,Home,0
430,47,50328,Self-Employed,13367,5.38,24,398,3,46,None,Personal,0
431,31,20075,Employed,20570,14.13,24,750,7,14,None,Home,0
432,23,144791,Unemployed,4231,6.39,24,656,1,5,Property,Auto,0
433,30,121252,Employed,14671,11.62,60,718,0,36,Property,Home,0
434,34,78641,Self-Employed,31832,16.5,36,783,6,46,Vehicle,Home,0
435,56,100971,Unemployed,8311,17.13,36,563,2,5,Property,Home,0
436,47,111936,Unemployed,1586,17.93,24,473,2,27,None,Business,1
437,42,128737,Employed,14098,17.32,48,656,4,49,Vehicle,Home,0
438,61,89422,Unemployed,5726,7.64,24,489,0,28,None,Business,0
439,49,64115,Unemployed,24293,8.32,36,831,7,7,Property,Home,0
440,60,111346,Self-Employed,38107,6.93,24,666,8,32,None,Business,1
441,48,113604,Unemployed,29396,16.96,48,391,8,41,None,Auto,0
442,29,134611,Unemployed,40775,11.19,24,634,3,7,None,Personal,0
443,54,142112,Self-Employed,8042,14.25,60,751,7,9,Vehicle,Auto,0
444,33,23132,Employed,26370,6.63,12,343,2,39,None,Personal,1
445,37,39333,Unemployed,6801,16.15,48,447,6,18,Vehicle,Home,0
446,58,94740,Employed,45899,5.3,12,533,5,32,Property,Business,0
447,54,120020,Self-Employed,49446,13.19,36,426,5,6,None,Personal,1
448,64,70750,Employed,45751,9.77,48,574,8,27,None,Auto,0
449,36,50423,Self-Employed,38868,10.13,48,632,2,19,Property,Auto,0
450,40,104324,Unemployed,18622,17.14,60,636,9,27,Vehicle,Home,0
451,29,22901,Self-Employed,22838,10.86,60,476,6,10,Property,Auto,0
452,49,121213,Employed,28094,12.2,36,347,2,6,None,Personal,0
453,49,88512,Employed,34350,14.21,48,662,7,17,Property,Home,0
454,46,87629,Employed,6334,9.68,48,784,9,14,None,Auto,1
455,38,72369,Unemployed,38040,6.83,24,421,6,11,None,Home,1
456,38,33247,Self-Employed,32201,11.45,24,632,4,29,None,Home,0
457,52,66839,Self-Employed,20578,17.73,60,332,1,22,Vehicle,Auto,1
458,41,114637,Self-Employed,7969,9.6,12,539,7,15,Vehicle,Personal,0
459,31,142506,Self-Employed,5758,8.91,24,685,1,26,Vehicle,Home,0
460,25,42045,Self-Employed,24688,16.08,12,411,7,9,Property,Auto,1
461,34,32944,Self-Employed,25670,6.39,48,843,1,40,None,Home,1
462,51,68757,Employed,45598,16.55,60,690,2,15,None,Home,0
463,57,52430,Unemployed,4782,16.1,48,787,8,18,Property,Business,1
464,62,135271,Self-Employed,25601,14.27,12,843,3,45,None,Business,1
465,50,77105,Unemployed,45942,12.09,60,538,0,11,Vehicle,Auto,0
466,46,39330,Self-Employed,4828,7.46,12,680,3,24,Property,Home,1
467,59,47190,Unemployed,4464,10.68,60,692,7,27,None,Auto,0
468,45,135736,Employed,47934,5.14,36,677,9,29,None,Business,0
469,41,57590,Employed,23045,7.01,48,414,4,42,None,Home,1
470,51,56862,Self-Employed,27992,8.05,36,382,9,48,None,Auto,1
471,54,119455,Unemployed,39574,16.17,60,535,8,42,Vehicle,Personal,0
472,50,31801,Employed,1371,10.92,36,711,9,48,Vehicle,Auto,1
473,24,128972,Self-Employed,28285,5.67,12,750,6,40,None,Home,0
474,53,129308,Self-Employed,37537,12.49,48,417,9,15,Property,Business,1
475,44,108944,Employed,2531,13.78,12,602,0,8,Property,Auto,0
476,40,30051,Self-Employed,15569,6.82,24,575,2,7,None,Personal,0
477,26,74153,Self-Employed,39995,7.95,36,627,6,27,None,Personal,0
478,35,56772,Employed,26905,7.93,48,580,4,27,Vehicle,Home,0
479,46,96853,Employed,49226,13.58,36,432,3,25,None,Business,1
480,53,115018,Employed,12675,7.47,24,655,1,10,None,Business,0
481,49,63247,Unemployed,19520,12.18,48,789,3,30,Property,Personal,0
482,64,102899,Employed,47492,15.51,36,755,4,8,Vehicle,Business,0
483,24,123582,Employed,27301,12.48,60,702,3,45,None,Auto,1
484,25,117582,Self-Employed,28006,12.73,48,304,0,39,Vehicle,Home,0
485,63,69434,Employed,2986,6.58,12,551,7,6,Vehicle,Home,0
486,22,80267,Unemployed,2166,12.05,36,450,2,12,None,Home,0
487,30,28958,Unemployed,18275,6.56,12,698,3,17,Vehicle,Business,0
488,31,104322,Unemployed,17061,6.64,36,619,3,15,None,Personal,0
489,58,32005,Unemployed,9373,17.24,36,753,6,10,Vehicle,Personal,0
490,46,139377,Self-Employed,32281,16.4,36,651,7,35,Vehicle,Auto,0
491,57,70635,Self-Employed,13750,5.49,36,405,8,31,Vehicle,Personal,1
492,42,89504,Self-Employed,17872,11.55,12,307,1,23,Vehicle,Personal,0
493,32,117766,Unemployed,1246,14.41,12,385,5,9,Vehicle,Business,0
494,53,54270,Unemployed,16459,17.79,48,763,2,37,Vehicle,Personal,0
495,47,68483,Employed,48669,11.59,48,626,5,26,Vehicle,Personal,0
496,49,108470,Employed,22802,8.78,48,570,9,21,Property,Personal,1
497,55,48340,Self-Employed,35185,9.42,24,336,0,16,None,Business,1
498,41,121297,Employed,27685,17.46,24,316,5,41,None,Personal,1
499,48,124762,Self-Employed,39330,12,60,604,8,12,Property,Home,1
500,62,68794,Unemployed,48264,15.33,48,727,9,6,Property,Personal,0
501,28,52415,Self-Employed,39728,10.43,48,374,6,38,Property,Business,1
502,42,106528,Unemployed,24937,13.21,36,742,1,23,Property,Personal,0
503,55,42616,Employed,42617,6.46,24,673,9,27,Property,Home,1
504,64,118647,Unemployed,2281,15.28,48,693,5,48,Property,Auto,0
505,31,25409,Employed,30963,15.65,36,430,5,31,Property,Business,1
506,62,22739,Unemployed,16126,11.75,60,568,7,35,None,Home,1
507,62,78512,Employed,23519,15.53,12,403,4,47,None,Business,1
508,24,50541,Employed,49840,13.43,12,785,4,20,Vehicle,Business,1
509,58,24618,Self-Employed,27464,14.9,36,371,3,36,None,Personal,1
510,44,144828,Employed,35580,13.05,48,550,1,48,Vehicle,Personal,1
511,52,94244,Employed,1382,11.47,12,744,8,32,Vehicle,Business,0
512,34,22813,Unemployed,29988,15.84,36,664,6,12,None,Home,1
513,35,39211,Employed,24566,12.5,12,655,7,36,Vehicle,Personal,1
514,28,51344,Unemployed,20298,12.65,36,758,8,45,Property,Business,1
515,56,44560,Self-Employed,7432,8.99,60,336,0,6,Property,Personal,1
516,37,97068,Self-Employed,20821,12.6,48,589,1,16,None,Business,0
517,64,133115,Unemployed,20821,11.82,60,510,0,41,None,Personal,0
518,59,144316,Self-Employed,40292,12.64,60,714,0,8,None,Personal,0
519,34,37785,Employed,38804,8.62,48,518,3,30,None,Auto,1
520,63,26648,Employed,28820,13.95,12,514,6,49,None,Home,1
521,46,44114,Self-Employed,45527,5.32,48,412,8,23,Vehicle,Home,1
522,42,116268,Employed,6080,13.31,48,459,4,43,Vehicle,Business,1
523,23,69891,Self-Employed,7395,8.46,60,602,4,21,None,Business,1
524,38,85570,Employed,24375,10.96,24,523,9,5,Vehicle,Home,1
525,64,86247,Self-Employed,12221,10.39,12,685,3,20,Property,Home,1
526,22,143711,Unemployed,21049,11.82,12,633,1,47,Vehicle,Home,1
527,43,77661,Unemployed,10267,9.05,12,832,9,10,None,Home,0
528,37,121658,Self-Employed,25462,9.39,12,774,1,20,None,Home,0
529,35,85457,Employed,12186,12.75,48,690,9,16,Property,Home,0
530,60,75610,Employed,26957,13.61,60,660,1,38,Property,Home,0
531,38,115763,Self-Employed,17045,5.64,60,509,8,8,None,Business,1
532,46,116195,Employed,20216,13.29,60,449,0,41,Vehicle,Business,0
533,41,78560,Self-Employed,22250,13.7,48,479,0,23,Vehicle,Personal,0
534,37,116288,Unemployed,46721,16.21,48,708,3,37,None,Personal,0
535,26,38383,Employed,48894,16.3,60,573,7,32,Vehicle,Auto,1
536,47,48219,Self-Employed,27304,15,48,586,5,5,Vehicle,Home,0
537,63,107964,Self-Employed,24308,14.65,48,310,4,27,None,Home,0
538,24,80123,Employed,38078,15.39,48,829,6,38,Property,Home,0
539,58,66613,Self-Employed,37316,17.39,60,652,3,34,Vehicle,Home,0
540,22,49043,Self-Employed,4294,5.4,48,704,0,13,None,Auto,0
541,54,114309,Self-Employed,15915,16.03,48,598,9,43,Property,Business,0
542,24,92990,Unemployed,31224,16.14,36,307,6,30,Vehicle,Personal,0
543,57,83921,Unemployed,4908,9.08,36,649,4,43,Property,Business,0
544,48,146945,Self-Employed,10139,14.38,24,840,7,45,Vehicle,Business,0
545,36,25586,Self-Employed,49837,14.97,48,383,6,23,Property,Home,1
546,32,137346,Employed,32201,10.29,24,485,3,17,Vehicle,Auto,0
547,25,90393,Unemployed,8609,8.97,24,603,9,5,Vehicle,Auto,0
548,29,102338,Unemployed,13306,14.59,36,821,2,37,None,Home,0
549,22,111620,Employed,47260,17.06,24,458,5,29,Property,Auto,0
550,38,103612,Self-Employed,45305,16.02,48,328,8,23,Property,Auto,0
551,63,146051,Self-Employed,35548,6.15,12,706,4,40,Property,Business,0
552,22,52237,Self-Employed,31087,8.6,48,448,3,44,None,Personal,0
553,37,50745,Unemployed,14668,6.41,60,747,9,43,Property,Business,0
554,60,22679,Unemployed,31596,6.32,12,514,0,7,Property,Auto,1
555,54,26300,Self-Employed,21352,12.66,24,803,9,12,Vehicle,Business,0
556,45,146997,Unemployed,37348,12.2,48,323,9,44,Property,Business,1
557,33,118564,Self-Employed,20802,16.22,36,425,3,35,None,Personal,0
558,32,129938,Unemployed,23824,5.56,60,693,5,18,None,Auto,0
559,60,51381,Employed,2624,11.99,36,705,3,47,None,Auto,1
560,21,100656,Unemployed,22822,15.05,60,639,4,6,None,Home,0
561,25,82018,Unemployed,26439,10.52,48,636,1,40,Property,Personal,0
562,21,69047,Unemployed,35663,9.42,24,491,6,5,None,Home,0
563,23,125332,Employed,22844,7.94,12,801,0,37,Property,Personal,0
564,35,117935,Self-Employed,22468,15.64,36,423,1,23,Property,Business,0
565,53,78039,Employed,11860,12.53,48,496,8,47,Property,Auto,0
566,47,58096,Self-Employed,15787,14.99,24,782,1,22,Property,Personal,0
567,22,113952,Self-Employed,3789,15.13,48,537,3,29,Vehicle,Personal,0
568,61,131760,Unemployed,7993,10.03,36,561,1,34,None,Auto,0
569,48,74792,Employed,5218,7.99,12,501,1,12,None,Personal,0
570,31,86907,Unemployed,2597,14.28,48,609,4,6,Vehicle,Home,0
571,57,21707,Self-Employed,9144,17.67,36,324,4,24,Property,Personal,0
572,43,104837,Unemployed,23029,13.14,48,328,2,19,Vehicle,Personal,0
573,44,41914,Self-Employed,24747,12.46,12,303,3,47,None,Personal,0
574,64,59310,Unemployed,40737,7.68,24,408,0,7,None,Auto,1
575,49,123786,Employed,8257,5.28,48,685,1,29,None,Home,0
576,30,120757,Employed,43353,13.24,60,771,3,10,Property,Personal,0
577,38,37469,Unemployed,26173,14.87,48,764,1,23,None,Personal,0
578,45,44774,Unemployed,9698,16.55,24,315,8,6,None,Personal,1
579,26,122794,Self-Employed,3245,13.31,24,557,7,10,None,Business,0
580,29,88966,Self-Employed,17281,8.58,24,686,1,16,Property,Home,0
581,53,89130,Employed,16734,12.59,36,444,0,16,Vehicle,Home,0
582,60,68409,Unemployed,39067,11.22,60,831,6,21,None,Personal,0
583,29,67543,Self-Employed,6145,16.13,60,822,8,14,None,Auto,0
584,31,20345,Self-Employed,44406,15.25,48,300,5,34,None,Personal,1
585,22,70623,Employed,39049,8.14,36,531,8,15,None,Home,0
586,62,118474,Self-Employed,39333,15.56,60,759,3,9,Property,Home,0
587,56,48277,Employed,46514,13.98,60,696,9,18,None,Business,0
588,33,122499,Self-Employed,49670,10.79,48,615,7,11,None,Personal,0
589,56,36731,Employed,16926,12.83,12,336,7,37,None,Home,1
590,61,43663,Self-Employed,32199,11.71,60,746,0,11,Vehicle,Personal,1
591,37,84720,Self-Employed,34105,10.18,12,618,2,26,Property,Personal,0
592,54,31072,Employed,27417,13.66,48,577,3,40,None,Auto,0
593,52,97611,Self-Employed,27536,6.2,24,634,8,44,None,Business,0
594,37,131078,Unemployed,34730,14.65,24,726,5,21,Vehicle,Business,0
595,49,69417,Employed,33748,10.08,60,548,6,47,Vehicle,Personal,1
596,33,31579,Self-Employed,8730,9.82,12,340,6,43,None,Personal,0
597,45,139363,Employed,3236,6.85,24,447,9,40,None,Personal,0
598,30,80048,Unemployed,49328,8.46,24,843,6,39,Vehicle,Home,0
599,39,76221,Self-Employed,18007,13.46,36,626,3,45,None,Personal,0
600,50,117981,Unemployed,47018,10.61,48,395,2,28,None,Business,0
601,40,120143,Self-Employed,22920,9.36,48,679,0,11,Property,Auto,0
602,41,64769,Self-Employed,14950,6.02,12,636,9,5,Property,Business,1
603,25,34436,Employed,1208,9.02,12,834,4,17,Vehicle,Home,0
604,57,40810,Self-Employed,37357,8.09,36,337,2,25,Property,Business,1
605,60,57274,Self-Employed,33931,5.66,48,352,4,33,Property,Business,1
606,56,99288,Unemployed,12594,5.49,36,689,1,20,None,Business,0
607,55,45347,Employed,26539,16.24,60,491,2,6,Property,Home,0
608,56,112383,Employed,40592,6.19,36,561,2,43,None,Personal,1
609,26,92916,Self-Employed,44175,12.54,36,610,3,15,Property,Home,0
610,28,66258,Employed,2120,10.26,24,475,0,13,Property,Business,0
611,21,133907,Employed,19860,6.75,36,541,9,48,None,Home,0
612,59,91356,Self-Employed,24459,17.78,60,810,9,18,Vehicle,Home,1
613,63,65884,Self-Employed,16956,7.79,48,535,5,43,Vehicle,Personal,0
614,21,94559,Employed,18120,15.85,24,540,6,43,Vehicle,Home,1
615,64,74507,Employed,25011,14.72,48,827,7,20,None,Business,0
616,26,110682,Employed,8029,9.39,48,524,1,46,Property,Business,0
617,38,63775,Unemployed,30782,10.94,60,304,2,24,Vehicle,Business,0
618,31,129271,Self-Employed,3670,7.41,36,718,7,6,Property,Home,1
619,26,81492,Unemployed,45460,14.43,24,551,5,12,Vehicle,Personal,1
620,46,143984,Employed,24454,10.86,24,538,4,26,Property,Auto,0
621,60,57485,Employed,17612,12.66,24,362,4,25,None,Personal,0
622,33,78007,Employed,39940,13.19,12,304,1,38,None,Home,0
623,47,89138,Unemployed,7909,6.36,48,422,1,20,Property,Home,1
624,31,64598,Self-Employed,10078,13.86,36,682,3,43,None,Business,0
625,58,92521,Unemployed,30751,14.38,12,544,7,28,None,Auto,0
626,58,48084,Unemployed,27894,10.2,60,829,4,29,Property,Auto,0
627,61,111704,Self-Employed,3379,14.43,12,660,4,25,Vehicle,Business,0
628,39,49559,Self-Employed,10948,11.06,48,471,5,11,Vehicle,Auto,1
629,37,46797,Employed,16494,12.29,60,513,0,49,Vehicle,Personal,0
630,50,84778,Employed,4006,16.19,36,509,0,17,Vehicle,Business,0
631,45,42795,Employed,1168,16.53,36,625,9,46,None,Business,1
632,22,101307,Unemployed,20737,16.58,24,566,4,30,None,Personal,0
633,36,140055,Unemployed,34305,6.03,24,709,0,44,None,Business,0
634,38,61568,Unemployed,41104,9.96,48,637,0,44,None,Home,0
635,26,52528,Unemployed,20028,13.95,24,751,9,43,Vehicle,Personal,0
636,25,149256,Unemployed,35535,17.3,48,607,5,14,None,Home,0
637,50,29507,Unemployed,20557,15.77,36,786,7,10,Property,Business,0
638,45,115402,Unemployed,42555,5.54,36,772,1,38,Vehicle,Business,0
639,42,131478,Employed,47217,13.55,12,454,3,5,Vehicle,Auto,1
640,31,45160,Unemployed,37486,15.52,60,751,5,9,Property,Business,1
641,64,32916,Self-Employed,44813,5.66,24,621,8,40,Vehicle,Auto,1
642,58,143733,Employed,11889,12.32,36,301,6,45,None,Personal,0
643,60,41054,Employed,7391,8.77,60,414,5,18,None,Business,0
644,43,112174,Employed,5288,15.4,48,452,9,35,None,Home,0
645,41,68338,Self-Employed,9306,13.04,60,585,1,38,None,Home,0
646,36,58906,Unemployed,7450,16.28,48,761,7,17,None,Home,1
647,42,70409,Self-Employed,17302,5.06,60,637,4,16,Property,Personal,0
648,61,69742,Self-Employed,47548,8.63,12,570,1,29,Vehicle,Home,0
649,59,115711,Self-Employed,46739,9.61,24,579,6,46,Vehicle,Auto,0
650,36,65558,Self-Employed,11024,14,36,352,6,34,Property,Business,1
651,47,121394,Self-Employed,39012,6.39,24,699,4,8,Vehicle,Home,0
652,59,42501,Self-Employed,20541,13.72,36,640,3,8,Vehicle,Business,0
653,52,41841,Employed,15209,6.73,60,683,4,19,Vehicle,Business,1
654,45,71043,Self-Employed,46909,7.17,60,450,6,21,Property,Business,1
655,46,105745,Employed,25719,13.73,24,574,8,47,None,Home,1
656,24,76962,Employed,38717,5.96,12,326,3,43,Property,Personal,0
657,48,63511,Unemployed,35193,8.59,24,589,4,49,Vehicle,Personal,1
658,38,44046,Employed,49409,8.11,60,542,3,32,Property,Personal,0
659,29,148553,Employed,45011,6.99,12,520,5,28,Property,Business,1
660,38,82499,Unemployed,9054,5.65,12,806,9,28,None,Personal,0
661,47,45158,Employed,20434,8.74,36,524,9,45,Property,Business,1
662,53,40658,Employed,16337,16.6,48,426,1,30,None,Personal,0
663,26,112363,Employed,21481,16.72,24,847,5,42,Vehicle,Home,0
664,39,132353,Employed,14527,15.8,12,381,7,11,Vehicle,Personal,1
665,64,26579,Unemployed,20303,11.95,60,317,4,47,None,Business,1
666,32,62808,Self-Employed,1573,5.44,24,707,8,13,Vehicle,Business,0
667,57,69383,Self-Employed,22784,16.3,24,751,6,12,Vehicle,Business,1
668,49,131073,Self-Employed,39478,10.88,36,608,2,32,Property,Home,0
669,62,134523,Self-Employed,14079,17.39,36,665,2,34,None,Auto,0
670,43,41451,Unemployed,18801,12.54,48,839,0,15,None,Auto,0
671,28,64890,Unemployed,35182,7.53,48,775,5,40,None,Business,1
672,44,103585,Employed,4117,8.72,60,509,4,47,None,Auto,0
673,33,57727,Unemployed,23140,8.96,60,533,1,49,Vehicle,Business,0
674,53,31760,Employed,23294,11.64,48,474,3,47,Property,Personal,0
675,38,72276,Self-Employed,15210,5.65,60,303,9,31,Vehicle,Home,1
676,40,149136,Unemployed,40959,11.43,12,312,8,21,Vehicle,Business,1
677,37,68030,Self-Employed,45520,9.5,12,821,7,13,Property,Auto,0
678,60,42291,Unemployed,13096,8.09,36,380,0,16,Vehicle,Auto,0
679,34,101327,Unemployed,32918,17.2,24,551,2,5,None,Business,1
680,53,38351,Employed,8331,11.22,60,469,0,37,Vehicle,Personal,1
681,56,98288,Self-Employed,36941,12.48,36,704,9,24,Vehicle,Personal,0
682,30,75424,Self-Employed,18354,14.36,60,679,7,27,Property,Personal,1
683,39,108649,Self-Employed,18828,16.65,36,625,1,41,Property,Home,0
684,37,93856,Unemployed,19148,7.27,36,343,8,31,Vehicle,Personal,1
685,57,33970,Unemployed,30122,6.1,24,660,3,7,Vehicle,Home,1
686,26,49601,Unemployed,1247,17.72,36,477,0,32,Property,Business,0
687,58,127213,Employed,41796,14.57,48,809,3,31,Property,Business,0
688,38,56961,Employed,41695,7.67,36,814,0,8,None,Auto,0
689,50,88959,Employed,15508,16.23,12,750,1,48,None,Personal,1
690,53,123402,Unemployed,31707,16.86,48,549,7,7,None,Auto,0
691,24,39654,Self-Employed,25195,5.2,24,807,5,33,Property,Personal,0
692,43,51513,Employed,45275,13.66,60,664,4,49,None,Auto,0
693,43,20166,Unemployed,33715,14.63,60,820,7,49,None,Home,1
694,41,73390,Unemployed,30537,10.41,12,814,4,23,Vehicle,Home,0
695,41,125885,Unemployed,29087,12.94,36,531,5,13,None,Auto,0
696,23,47352,Self-Employed,22448,15.2,36,322,5,21,Vehicle,Business,0
697,23,54590,Unemployed,41649,14.14,48,773,1,23,Vehicle,Personal,0
698,52,83225,Employed,34668,5.86,48,342,0,31,Property,Business,1
699,49,26689,Self-Employed,37353,8.29,24,721,2,18,Property,Business,1
700,59,65891,Employed,25150,11.64,36,752,7,35,Vehicle,Auto,1
